"","gene","logfc","ave_expr","p_value","adj_p_value","comparison"
"TLCD2","TLCD2",-0.656573268625344,7.78004920755295,1.43901127495124e-09,1.57499608125165e-08,"cid1 - cid0"
"UQCRFS1","UQCRFS1",-0.405137962674358,11.7578997774963,1.46658366648176e-09,1.60321411062408e-08,"cid1 - cid0"
"NDUFC1","NDUFC1",-0.3547044509515,11.2144822673722,1.46865881702921e-09,1.6035246815686e-08,"cid1 - cid0"
"ST6GALNAC6","ST6GALNAC6",-0.786587167575679,9.76395855423435,1.49983111085662e-09,1.63243291829509e-08,"cid1 - cid0"
"LY6E","LY6E",1.0334733181914,7.5017466120006,1.50357110959616e-09,1.63243291829509e-08,"cid1 - cid0"
"RELB","RELB",0.453282691298991,8.40800920386951,1.50565622950301e-09,1.63243291829509e-08,"cid1 - cid0"
"PRSS3P2","PRSS3P2",-0.590381413536404,9.9978564790542,1.50568420112733e-09,1.63243291829509e-08,"cid1 - cid0"
"DHCR7","DHCR7",-0.596509482511404,8.78988400518593,1.5059141493387e-09,1.63243291829509e-08,"cid1 - cid0"
"BATF3","BATF3",0.644399516581494,7.6705734943063,1.50607571820813e-09,1.63243291829509e-08,"cid1 - cid0"
"ACSL3","ACSL3",-0.501140107406897,10.0791862723077,1.5092894236693e-09,1.63393811488648e-08,"cid1 - cid0"
"MRGPRF","MRGPRF",0.771896782614672,7.6918939482234,1.5285271526346e-09,1.65276613496831e-08,"cid1 - cid0"
"ZNF366","ZNF366",0.673726495643357,7.00516971461254,1.53485207655267e-09,1.65760321367625e-08,"cid1 - cid0"
"MAN2B1","MAN2B1",0.545477863485527,9.86457533529336,1.54443917287667e-09,1.66594745961022e-08,"cid1 - cid0"
"FAM171A1","FAM171A1",-0.463934504882614,10.0484728609694,1.55166881902755e-09,1.67023327680214e-08,"cid1 - cid0"
"ERI2","ERI2",-0.347930653935904,8.68471039247994,1.55214351200646e-09,1.67023327680214e-08,"cid1 - cid0"
"IGSF6","IGSF6",0.942508670332295,8.83596014733121,1.56593774682209e-09,1.68305409931551e-08,"cid1 - cid0"
"CD2AP","CD2AP",-0.4654472901817,11.3926111039243,1.56891690457856e-09,1.68423417826041e-08,"cid1 - cid0"
"IRS2","IRS2",-0.46307526562004,9.3068805941218,1.58259080169516e-09,1.69687849671578e-08,"cid1 - cid0"
"SRP9","SRP9",-0.253367062025958,12.3027019567038,1.59658195010444e-09,1.70983232048864e-08,"cid1 - cid0"
"RASIP1","RASIP1",0.607858872465867,7.39672393881587,1.60345278251778e-09,1.71513892017702e-08,"cid1 - cid0"
"HES6","HES6",-1.06828874229431,7.51399940385229,1.63621170583601e-09,1.74809109813244e-08,"cid1 - cid0"
"CD86","CD86",0.753183925959796,7.54168013561503,1.6704071334159e-09,1.78249762401341e-08,"cid1 - cid0"
"ID1","ID1",-0.614831632481799,12.0107185985478,1.70763248617197e-09,1.82005162484496e-08,"cid1 - cid0"
"HEG1","HEG1",0.629369456144456,8.25860834103699,1.74988534098322e-09,1.86286842542483e-08,"cid1 - cid0"
"SMAD2","SMAD2",-0.310960516517973,9.89274969251131,1.76227555271384e-09,1.87383052535e-08,"cid1 - cid0"
"DLG3","DLG3",-0.398696955916471,8.38795856901325,1.76890844979636e-09,1.87865211755952e-08,"cid1 - cid0"
"RUSC1","RUSC1",-0.331639419819084,9.77950228516844,1.79919018864688e-09,1.90854854963928e-08,"cid1 - cid0"
"LPCAT4","LPCAT4",-0.418816592436414,9.1015742981626,1.8029844289407e-09,1.9103100109238e-08,"cid1 - cid0"
"MCUR1","MCUR1",-0.334930006419029,9.65852131215009,1.81206045445751e-09,1.917656885196e-08,"cid1 - cid0"
"ENDOG","ENDOG",-0.523688871114512,8.19252316654673,1.82763695441318e-09,1.93185757412765e-08,"cid1 - cid0"
"CLCN3","CLCN3",-0.515766035761185,9.50479396032646,1.84769602739794e-09,1.95075737420917e-08,"cid1 - cid0"
"TGIF2","TGIF2",0.523026534444623,7.60177134011374,1.85768887393161e-09,1.95899746623201e-08,"cid1 - cid0"
"PARP6","PARP6",0.329115684027684,9.33325562701648,1.86074058638159e-09,1.95990711410287e-08,"cid1 - cid0"
"LNPK","LNPK",-0.450707676439398,8.17523882798433,1.8700838186072e-09,1.9674336578132e-08,"cid1 - cid0"
"GAREM1","GAREM1",-0.456809940690126,8.7754488708,1.9321304878281e-09,2.03032444337148e-08,"cid1 - cid0"
"TBC1D10C","TBC1D10C",1.26386887265075,8.14551570967961,1.94694097341577e-09,2.04348916002243e-08,"cid1 - cid0"
"PRDX5","PRDX5",-0.429557922538359,12.0764723776095,1.97163812180454e-09,2.06698783425246e-08,"cid1 - cid0"
"PPM1M","PPM1M",0.747403495357046,7.69312224314245,1.98407467551711e-09,2.07759304911166e-08,"cid1 - cid0"
"CRIP2","CRIP2",0.86419004702352,8.35204071039125,1.99348532241187e-09,2.08500865555531e-08,"cid1 - cid0"
"FIBIN","FIBIN",0.996551980743499,7.57440603879302,2.00644857629813e-09,2.09611833180831e-08,"cid1 - cid0"
"ACVRL1","ACVRL1",-0.484111088369392,8.72714056348178,2.01096536598462e-09,2.09838845240797e-08,"cid1 - cid0"
"FOXF1","FOXF1",0.582255634653627,8.85773764718962,2.01687277753761e-09,2.10210267488873e-08,"cid1 - cid0"
"BIN2","BIN2",1.28105924572287,7.61429134453563,2.0193713706263e-09,2.10225952107177e-08,"cid1 - cid0"
"SOWAHC","SOWAHC",-0.610896471880343,9.76969246330918,2.03788730735223e-09,2.11811321633746e-08,"cid1 - cid0"
"SMIM15","SMIM15",-0.40915095382935,11.2995471836855,2.04028812469293e-09,2.11811321633746e-08,"cid1 - cid0"
"CBX7","CBX7",0.57457287762843,8.35918919585123,2.04169742622499e-09,2.11811321633746e-08,"cid1 - cid0"
"DENND1C","DENND1C",0.647975677776467,8.02858547252812,2.0539255113349e-09,2.12833276654877e-08,"cid1 - cid0"
"RAB25","RAB25",-0.650632973343294,11.1736657608892,2.07196219735437e-09,2.14454075756228e-08,"cid1 - cid0"
"COX5B","COX5B",-0.394709690931348,12.1090176263537,2.07709622920898e-09,2.14737211779538e-08,"cid1 - cid0"
"EIF4E2","EIF4E2",-0.390152651238889,10.0334467981559,2.09726421280204e-09,2.16572162597655e-08,"cid1 - cid0"
"HDHD3","HDHD3",-0.589406559427031,9.49865909855593,2.11804120294356e-09,2.18465701497162e-08,"cid1 - cid0"
"GON7","GON7",-0.375694186488884,9.0693015861585,2.13312347108901e-09,2.19768175335557e-08,"cid1 - cid0"
"ARHGAP4","ARHGAP4",0.827298229261102,7.93351320544865,2.17316873056629e-09,2.2363654764092e-08,"cid1 - cid0"
"TP53I3","TP53I3",-0.541931404577756,10.5098370428185,2.19698072771472e-09,2.25827421988863e-08,"cid1 - cid0"
"ADPGK","ADPGK",0.281568807676646,9.83781570767753,2.20964790049348e-09,2.26752943334379e-08,"cid1 - cid0"
"PLA1A","PLA1A",0.78939559920132,7.43293670711309,2.211050145548e-09,2.26752943334379e-08,"cid1 - cid0"
"MPP5","MPP5",-0.527209397293859,8.26556655530207,2.21568606752514e-09,2.26968390875888e-08,"cid1 - cid0"
"PGGHG","PGGHG",0.61940240277203,8.21764663819792,2.24341679678792e-09,2.2954640664734e-08,"cid1 - cid0"
"NGEF","NGEF",-0.521638986283353,8.20013802627104,2.29064603418471e-09,2.3411134639333e-08,"cid1 - cid0"
"CST7","CST7",0.994902319919634,8.7433570044745,2.3255504581055e-09,2.37407676755058e-08,"cid1 - cid0"
"TMEM170A","TMEM170A",-0.295146620311927,10.102844809436,2.41209009238424e-09,2.45961760787199e-08,"cid1 - cid0"
"TMEM181","TMEM181",-0.379080568323086,10.4088015778037,2.42325288465105e-09,2.46818920094208e-08,"cid1 - cid0"
"APP","APP",-0.328589856705317,11.954225643755,2.44286948926565e-09,2.4853421065222e-08,"cid1 - cid0"
"CHMP4C","CHMP4C",-0.688945158092665,9.79570011229525,2.44666805018753e-09,2.48638127733586e-08,"cid1 - cid0"
"TNFAIP8","TNFAIP8",0.626298613438031,10.2906299570502,2.48174854035045e-09,2.51917173262558e-08,"cid1 - cid0"
"CES2","CES2",-0.71237235831034,11.4715200854384,2.52519331488789e-09,2.56036871440445e-08,"cid1 - cid0"
"SLC39A7","SLC39A7",-0.458327727480192,9.4802080954463,2.54456957149211e-09,2.57709630922724e-08,"cid1 - cid0"
"CERS6","CERS6",-0.526697953643579,10.557316260213,2.5670123486328e-09,2.59688831156039e-08,"cid1 - cid0"
"DSG2","DSG2",-0.728995871138684,11.1733927234358,2.59672681939232e-09,2.62398365846721e-08,"cid1 - cid0"
"OPN3","OPN3",-0.478195639939957,9.57181060835661,2.63065410095201e-09,2.65527014270839e-08,"cid1 - cid0"
"OSBPL3","OSBPL3",0.483693267704718,8.57611382393742,2.64917585262795e-09,2.67095398745248e-08,"cid1 - cid0"
"ORAI2","ORAI2",0.550995227211382,10.076410773321,2.65504455065997e-09,2.67385982700323e-08,"cid1 - cid0"
"PCK1","PCK1",-2.04185125080162,8.05071882709605,2.67221447184007e-09,2.68812765914429e-08,"cid1 - cid0"
"SPPL2A","SPPL2A",-0.362768523877172,11.8486937037705,2.69248864123871e-09,2.70325483892485e-08,"cid1 - cid0"
"IL1B","IL1B",1.42798546841211,11.5012473504442,2.69329087045791e-09,2.70325483892485e-08,"cid1 - cid0"
"BSPRY","BSPRY",-0.578003767097069,8.69360332803856,2.69921361338997e-09,2.70616567532816e-08,"cid1 - cid0"
"ACTR10","ACTR10",-0.247678809390955,10.8322644911508,2.77413176855096e-09,2.77816574092134e-08,"cid1 - cid0"
"PTP4A1","PTP4A1",-0.649920311090954,10.8042278303347,2.80185358382759e-09,2.80272946870858e-08,"cid1 - cid0"
"HSH2D","HSH2D",0.600868187450203,7.75760085583262,2.80492081309381e-09,2.80272946870858e-08,"cid1 - cid0"
"IKBIP","IKBIP",0.552676053635901,8.02522785505896,2.81633880060702e-09,2.81100125772961e-08,"cid1 - cid0"
"GLOD5","GLOD5",-1.03843092753709,6.97916358909869,2.82750658720241e-09,2.81900517541461e-08,"cid1 - cid0"
"HECW2","HECW2",0.680103792556935,6.71229640959859,2.87448807650909e-09,2.85613569420378e-08,"cid1 - cid0"
"GUCA2B","GUCA2B",-1.80091201377036,8.48544976351369,2.87461312099456e-09,2.85613569420378e-08,"cid1 - cid0"
"IFNAR2","IFNAR2",0.542715758924166,9.2916585386574,2.87673109893222e-09,2.85613569420378e-08,"cid1 - cid0"
"PRKCB","PRKCB",1.01558598911846,8.13148364406455,2.87750965729008e-09,2.85613569420378e-08,"cid1 - cid0"
"GBAS","GBAS",-0.461147909632814,10.2904668788461,2.89515512538614e-09,2.8704677560999e-08,"cid1 - cid0"
"RCN3","RCN3",0.713304014247402,7.14568602578965,2.91311084805603e-09,2.88396345912423e-08,"cid1 - cid0"
"CHMP2B","CHMP2B",-0.458895912577848,10.9250520794661,2.9152093493884e-09,2.88396345912423e-08,"cid1 - cid0"
"NAGK","NAGK",0.41497257751444,10.164503375953,2.96490496393622e-09,2.92988897815904e-08,"cid1 - cid0"
"HK2","HK2",-0.644799999263734,12.2308162131336,2.97338101121091e-09,2.93502537964402e-08,"cid1 - cid0"
"AIMP1","AIMP1",-0.353384906922406,9.12066220370195,2.99734995322984e-09,2.95542666643907e-08,"cid1 - cid0"
"ASPHD1","ASPHD1",0.463193865034992,7.91764156196499,3.0229292780215e-09,2.9773691777917e-08,"cid1 - cid0"
"PBLD","PBLD",-0.94683547861506,7.27885597441022,3.02924937182053e-09,2.98031534350651e-08,"cid1 - cid0"
"LIPH","LIPH",-0.466822096944941,9.80404036060147,3.08059044779205e-09,3.02750014040419e-08,"cid1 - cid0"
"IRF8","IRF8",0.48489577559987,10.0998145266584,3.11349025926665e-09,3.05647788280859e-08,"cid1 - cid0"
"TNFRSF18","TNFRSF18",0.543020405200663,7.80027267837572,3.18542140359541e-09,3.12366679369e-08,"cid1 - cid0"
"MYCBP2","MYCBP2",0.472435187658798,8.81019138846757,3.1959060201722e-09,3.12928112923651e-08,"cid1 - cid0"
"CMTM8","CMTM8",-0.43263748879923,8.07289699466437,3.20123831635225e-09,3.12928112923651e-08,"cid1 - cid0"
"TMEM177","TMEM177",-0.448987640408845,8.0868171781304,3.20163242977844e-09,3.12928112923651e-08,"cid1 - cid0"
"COX8A","COX8A",-0.417821686325965,12.1979179655514,3.22359722825576e-09,3.14731362972452e-08,"cid1 - cid0"
"MIEN1","MIEN1",-0.319668978795157,10.537088816914,3.2426275720194e-09,3.16244495122981e-08,"cid1 - cid0"
"MGST2","MGST2",-0.474590128135015,10.9682220346677,3.28899296809906e-09,3.20417345412306e-08,"cid1 - cid0"
"MB","MB",-0.972008612860506,7.60758179100099,3.3282075750781e-09,3.23885243692111e-08,"cid1 - cid0"
"SPATA2","SPATA2",-0.488049369896293,8.0441226096672,3.34562679659085e-09,3.25226891529619e-08,"cid1 - cid0"
"MSMO1","MSMO1",-0.64675664258813,11.0372652114433,3.40111342457383e-09,3.30262131130255e-08,"cid1 - cid0"
"RASGRP3","RASGRP3",0.795095684125431,7.43851040268447,3.44203889658808e-09,3.33612323598778e-08,"cid1 - cid0"
"TRABD2A","TRABD2A",-0.616537184089113,9.19729118674831,3.44306698319302e-09,3.33612323598778e-08,"cid1 - cid0"
"CECR1","CECR1",0.845595248296526,9.4539348242598,3.45081014482904e-09,3.34001115963831e-08,"cid1 - cid0"
"IGFLR1","IGFLR1",0.726173493168728,8.48416781649717,3.46066485369326e-09,3.34593222841422e-08,"cid1 - cid0"
"PLPP6","PLPP6",-0.314045163316578,8.66205257556192,3.49476536560037e-09,3.37525720800649e-08,"cid1 - cid0"
"TMCO1","TMCO1",-0.413657519719225,9.74133432776026,3.50134376425565e-09,3.37741431551281e-08,"cid1 - cid0"
"SOWAHA","SOWAHA",-0.801922227523733,8.14775117124911,3.50454361567229e-09,3.37741431551281e-08,"cid1 - cid0"
"CCR7","CCR7",1.24408893806355,8.41312551082711,3.52214391424568e-09,3.39072628647759e-08,"cid1 - cid0"
"HADHB","HADHB",-0.291392889561443,11.1817550585443,3.54043599817474e-09,3.40467491854549e-08,"cid1 - cid0"
"C1S","C1S",1.21304413021012,9.34290709130397,3.6224430401479e-09,3.47979962858842e-08,"cid1 - cid0"
"HNF4G","HNF4G",-1.42417843497767,6.61147590452728,3.62814555510422e-09,3.48154203160215e-08,"cid1 - cid0"
"KLK10","KLK10",2.78454898765273,9.2630402478354,3.69683104313903e-09,3.54361748217645e-08,"cid1 - cid0"
"PHF11","PHF11",0.319508086338141,9.80343361220475,3.70075097267394e-09,3.54361748217645e-08,"cid1 - cid0"
"MAP3K3","MAP3K3",0.481238616407033,8.08348384169669,3.75800403119582e-09,3.59459509522395e-08,"cid1 - cid0"
"UQCRC1","UQCRC1",-0.391816819455935,11.3893053160577,3.79179685948079e-09,3.61944941900814e-08,"cid1 - cid0"
"PCTP","PCTP",-0.440581382588928,9.54383811070315,3.79207366807733e-09,3.61944941900814e-08,"cid1 - cid0"
"COX6C","COX6C",-0.353838504790094,12.4112150967193,3.91267540223281e-09,3.73058390587756e-08,"cid1 - cid0"
"SPR","SPR",-0.372627071164789,9.2412163231974,3.99372670125807e-09,3.80381225067696e-08,"cid1 - cid0"
"DSP","DSP",-0.501233533108843,11.6257120750352,4.00837010425998e-09,3.8137021831498e-08,"cid1 - cid0"
"TSC22D1","TSC22D1",-0.336738378244679,12.2368346660098,4.05638365389733e-09,3.85528692710645e-08,"cid1 - cid0"
"CD48","CD48",0.881356171998117,9.72169127055368,4.06155449628489e-09,3.8561078902692e-08,"cid1 - cid0"
"DAPK2","DAPK2",-0.562733881474854,7.77831470983571,4.12487813943394e-09,3.91207987101187e-08,"cid1 - cid0"
"TRPM4","TRPM4",-0.520118690027562,9.19734313912674,4.14293119780206e-09,3.92504370517691e-08,"cid1 - cid0"
"RNF213","RNF213",0.654596026393815,10.2656058207089,4.19115390126951e-09,3.96653286237483e-08,"cid1 - cid0"
"CERS5","CERS5",0.270947403085538,8.9679366414131,4.22828215347379e-09,3.9974456304172e-08,"cid1 - cid0"
"HSPB8","HSPB8",0.738250331686832,7.64938812322035,4.23572936359381e-09,3.99781983145828e-08,"cid1 - cid0"
"NAPEPLD","NAPEPLD",-0.49445492392959,9.21113993018295,4.23760864520709e-09,3.99781983145828e-08,"cid1 - cid0"
"ZBTB4","ZBTB4",0.399657368523942,9.07504727795618,4.31547408728698e-09,4.0669936319453e-08,"cid1 - cid0"
"TERF2IP","TERF2IP",0.315879994188993,9.58824376842417,4.38059451272223e-09,4.12402341455332e-08,"cid1 - cid0"
"SLC37A1","SLC37A1",-0.464697130552588,9.85070383526482,4.3937302777626e-09,4.13204487151351e-08,"cid1 - cid0"
"PAQR8","PAQR8",-0.640324314125497,10.1806355498491,4.41456430774198e-09,4.14728166287659e-08,"cid1 - cid0"
"BTK","BTK",1.0467971956952,7.79122061593427,4.43210780008349e-09,4.15939844173454e-08,"cid1 - cid0"
"CPNE5","CPNE5",0.737052466226954,8.76874997881417,4.48607415421522e-09,4.20563580132867e-08,"cid1 - cid0"
"PPP1R1B","PPP1R1B",-0.766896252003598,10.6285415130988,4.5118308848771e-09,4.22535794061764e-08,"cid1 - cid0"
"HOOK1","HOOK1",-0.555299665334266,8.35341625285225,4.59445485596085e-09,4.29823974142293e-08,"cid1 - cid0"
"ANKS4B","ANKS4B",-0.843212202147846,7.73232456776237,4.60593525046468e-09,4.30448207697393e-08,"cid1 - cid0"
"MLLT11","MLLT11",0.475757331790163,7.62055173471917,4.65069778817206e-09,4.34178282560005e-08,"cid1 - cid0"
"BIK","BIK",-0.452298788722631,9.63204700209167,4.71733446947905e-09,4.39940578179645e-08,"cid1 - cid0"
"CD38","CD38",1.06371200510944,8.85350459203598,4.77023525757724e-09,4.44411199386983e-08,"cid1 - cid0"
"EFNB2","EFNB2",-0.511891467301979,11.4857085915265,4.81064248615929e-09,4.47709793956176e-08,"cid1 - cid0"
"C19orf12","C19orf12",0.287543059226934,8.90735051357222,4.85450353850448e-09,4.50948463805915e-08,"cid1 - cid0"
"SLPI","SLPI",-0.649776825972713,11.2964206716988,4.85551568311071e-09,4.50948463805915e-08,"cid1 - cid0"
"PLEK","PLEK",1.39372483105472,9.41100976320587,4.87736838510288e-09,4.52508592246903e-08,"cid1 - cid0"
"FAM217B","FAM217B",0.384659449757331,8.25948155225308,5.07880164670517e-09,4.70709225082312e-08,"cid1 - cid0"
"ZG16","ZG16",-1.35855350438809,12.183156026691,5.08438173966341e-09,4.70739087023852e-08,"cid1 - cid0"
"KIAA1551","KIAA1551",0.563306002782962,10.3380576843541,5.1825054712567e-09,4.79328217811583e-08,"cid1 - cid0"
"CSRP2","CSRP2",0.865948067945777,8.97698954579767,5.21442894731524e-09,4.81783099745236e-08,"cid1 - cid0"
"CXCL13","CXCL13",1.99777722696018,10.4107768254047,5.317078297039e-09,4.90760845292682e-08,"cid1 - cid0"
"TDO2","TDO2",1.3133526086583,8.33674911785183,5.40240179954835e-09,4.98122588170509e-08,"cid1 - cid0"
"TTC39A","TTC39A",-0.570535341505721,9.81864146486145,5.49413785845615e-09,5.06059837929608e-08,"cid1 - cid0"
"KCNAB2","KCNAB2",1.00456267077529,7.32814235478652,5.53341351538555e-09,5.09153660876123e-08,"cid1 - cid0"
"ALDH9A1","ALDH9A1",-0.349259382031645,10.6475418537553,5.56362219215969e-09,5.11407694932297e-08,"cid1 - cid0"
"SMCO4","SMCO4",-0.412768784641127,10.4502434341763,5.62755279573131e-09,5.16753642873666e-08,"cid1 - cid0"
"TFEC","TFEC",0.718160763277345,7.41163238398234,5.64463162581499e-09,5.17790849855754e-08,"cid1 - cid0"
"MTCH2","MTCH2",-0.351418337151435,10.7768256286883,5.73233148906554e-09,5.25297480262065e-08,"cid1 - cid0"
"ATG16L2","ATG16L2",0.670527485873684,7.95191841139385,5.95542318099481e-09,5.44957268015108e-08,"cid1 - cid0"
"SATB1","SATB1",0.47379643743597,9.22692375979974,5.95904350929064e-09,5.44957268015108e-08,"cid1 - cid0"
"OLFML2A","OLFML2A",0.664855207670749,7.59073189309903,6.07981523018273e-09,5.55220534653293e-08,"cid1 - cid0"
"GCA","GCA",0.918087161043948,9.99177010317183,6.0836741259341e-09,5.55220534653293e-08,"cid1 - cid0"
"CDYL","CDYL",-0.317319677815618,9.0770903534054,6.13977093214309e-09,5.59769543334797e-08,"cid1 - cid0"
"SMAP1","SMAP1",-0.338953750538549,10.7870264535461,6.16133995756558e-09,5.61164563988654e-08,"cid1 - cid0"
"PLEKHO1","PLEKHO1",1.01759261620424,8.06267117469477,6.26192900974743e-09,5.69746447401105e-08,"cid1 - cid0"
"SEMA3C","SEMA3C",-0.520361718339684,8.31801860255935,6.31235958435397e-09,5.73751831053006e-08,"cid1 - cid0"
"CEACAM1","CEACAM1",-0.78179385371573,11.8038870620212,6.45154155026502e-09,5.8580782453877e-08,"cid1 - cid0"
"KLHDC2","KLHDC2",-0.316202890536324,10.4370186712965,6.48235667853641e-09,5.88009517152345e-08,"cid1 - cid0"
"CTSH","CTSH",0.705070521670107,11.3234557893742,6.53128823298715e-09,5.91848416497308e-08,"cid1 - cid0"
"TSPAN4","TSPAN4",0.44376824377183,8.74401531003465,6.62115106468409e-09,5.9938488859572e-08,"cid1 - cid0"
"MAFB","MAFB",0.635171147567382,9.08168352133693,6.79239014857388e-09,6.14265343436181e-08,"cid1 - cid0"
"CLIC2","CLIC2",0.74261159674775,8.1334084794141,6.93224002979178e-09,6.262799695936e-08,"cid1 - cid0"
"TJP3","TJP3",-0.646912884730369,9.36490860169698,6.94139880727404e-09,6.26475237112142e-08,"cid1 - cid0"
"S100A8","S100A8",1.62187408405303,12.3137196033329,6.99342503496777e-09,6.30535089003691e-08,"cid1 - cid0"
"DHDDS","DHDDS",-0.365552903360916,9.61006927897378,7.1004819247309e-09,6.39543407164142e-08,"cid1 - cid0"
"LAMTOR3","LAMTOR3",-0.418778797510113,10.6408246333261,7.1249218953609e-09,6.41099756072022e-08,"cid1 - cid0"
"SUMF1","SUMF1",-0.313704197640355,9.60841215756074,7.28609185160385e-09,6.54943577785234e-08,"cid1 - cid0"
"GNLY","GNLY",1.31616442226892,7.20727135254864,7.30214987619639e-09,6.5572866440909e-08,"cid1 - cid0"
"FAM171B","FAM171B",0.669094988255831,7.46067873323051,7.3444967794798e-09,6.58870537742312e-08,"cid1 - cid0"
"DPF2","DPF2",0.354629994933202,8.70850594550943,7.48377231626836e-09,6.7069282830381e-08,"cid1 - cid0"
"IRF6","IRF6",-0.734270150331877,9.12098569824862,7.52385542758574e-09,6.73610776431751e-08,"cid1 - cid0"
"RGL2","RGL2",0.331922579366996,8.99051237935198,7.74853310599072e-09,6.93033135843506e-08,"cid1 - cid0"
"DDR2","DDR2",1.01892275221408,7.54097610142212,7.99277079292006e-09,7.14164440209713e-08,"cid1 - cid0"
"SLC27A2","SLC27A2",-0.482537607413001,9.88010748674905,8.06024160843522e-09,7.19475006184651e-08,"cid1 - cid0"
"ZSWIM5","ZSWIM5",-0.430615184527881,8.10732084748362,8.11698813125945e-09,7.23818672700855e-08,"cid1 - cid0"
"CYLD","CYLD",0.447558085634249,8.62251015561822,8.12687453184078e-09,7.2397918093105e-08,"cid1 - cid0"
"WNT2","WNT2",1.08248410640823,6.82883773440077,8.29937472477671e-09,7.38611351003239e-08,"cid1 - cid0"
"GOLPH3","GOLPH3",-0.215728145170297,11.6361219084145,8.43091604188026e-09,7.49572902909175e-08,"cid1 - cid0"
"STK17B","STK17B",0.608761599902659,8.8670507317462,8.62795940888648e-09,7.66330561386514e-08,"cid1 - cid0"
"SEMA4A","SEMA4A",0.755501757582913,8.17658240374353,8.70043053120378e-09,7.72001531673612e-08,"cid1 - cid0"
"CXCR4","CXCR4",1.17018918687524,9.33235444630034,8.98035510944422e-09,7.96050686087665e-08,"cid1 - cid0"
"SPDEF","SPDEF",-0.694154511679653,9.40901462947127,9.07509627292398e-09,8.03653184287719e-08,"cid1 - cid0"
"SEMA4D","SEMA4D",0.53169075005394,8.36602357665293,9.12613707084631e-09,8.07374557265682e-08,"cid1 - cid0"
